count,time_s,lux,press,temp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
193,2.858055,108.617027,1011.589355,29.71875,0.2771,0.690613,1.844238,14.271235,-35.909187,69.573593,-15.645379,94.777794,-190.793137
194,2.870701,108.617027,1011.638428,29.71875,0.292236,0.8703,1.662109,8.900141,-25.960457,74.639511,-18.774454,82.140747,-190.793137
195,2.885421,108.617027,1011.605957,29.71875,0.284912,0.883972,1.518066,13.905024,-25.655281,70.733261,-4.693614,93.198166,-186.250427
196,2.898048,108.617027,1011.638916,29.71875,0.258057,0.91864,1.457031,-0.560308,-16.255867,80.926132,-25.032606,88.459267,-196.850052
197,2.910663,108.617027,1011.618164,29.71875,0.180908,0.800476,1.413086,10.059809,-34.810555,94.170761,-17.209915,96.357422,-201.392746
198,2.923279,108.617027,1011.597168,29.71875,0.292725,0.857605,1.402344,16.102289,-35.604012,101.73912,-6.258152,82.140747,-193.821594
199,2.937996,108.617027,1011.617676,29.71875,0.283447,0.814148,1.448242,31.239008,-12.593758,86.602402,-4.693614,86.879639,-195.335831
200,2.950666,108.617027,1011.623047,29.71875,0.207764,0.87323,1.457031,22.38891,-23.458015,60.479355,-3.129076,88.459267,-190.793137
201,2.99518,108.617027,1011.621582,29.734375,0.325928,0.835632,1.422363,16.041254,-31.758797,67.986679,-3.129076,91.618538,-187.764679
202,3.007809,108.617027,1011.588135,29.734375,0.283447,0.83075,1.464844,12.989496,-30.843269,75.738144,-4.693614,90.038895,-201.392746
203,3.022533,108.617027,1011.586914,29.734375,0.266846,0.907898,1.613281,11.829828,-35.11573,79.217148,0,91.618538,-184.736191
204,3.035103,129.319016,1011.630859,29.734375,0.171631,0.870789,1.780273,1.636957,-40.853035,67.254257,-1.564538,83.720383,-189.2789
205,3.047702,129.319016,1011.623047,29.734375,0.199463,0.885437,2.057129,4.74975,-43.782722,54.375839,1.564538,74.242607,-192.307358
206,3.060309,129.319016,1011.633789,29.734375,0.251709,0.862976,2.505371,6.51977,-36.519539,54.558945,-1.564538,83.720383,-201.392746
207,3.071302,129.319016,1011.613037,29.734375,0.304932,0.89032,3.155762,18.604731,-25.716316,65.728378,-10.951765,90.038895,-189.2789
208,3.083924,129.319016,1011.597168,29.734375,0.281982,0.880554,1.756348,29.346918,-21.50489,75.127792,-1.564538,80.561119,-195.335831
209,3.096544,129.319016,1011.597168,29.734375,0.212646,0.846375,1.629395,22.877192,-23.580086,73.479843,4.693614,80.561119,-189.2789
210,3.111253,129.319016,1011.601562,29.734375,0.326904,0.818542,1.541504,21.229242,-23.519051,73.540878,1.564538,80.561119,-201.392746
211,3.123889,129.319016,1011.600586,29.734375,0.325439,0.841492,1.577637,22.327875,-23.519051,71.221542,-14.080841,77.401863,-189.2789
212,3.136508,129.319016,1011.5896,29.734375,0.273193,0.826355,1.652344,21.595453,-21.321785,69.451523,7.82269,74.242607,-189.2789
213,3.14912,129.319016,1011.622314,29.734375,0.273193,0.838562,1.705078,21.107172,-22.054207,66.643906,-10.951765,83.720383,-201.392746
214,3.163831,129.319016,1011.604492,29.734375,0.22583,0.814148,1.649902,21.839594,-23.763191,71.831894,-6.258152,85.300011,-193.821594
215,3.176436,129.319016,1011.649902,29.734375,0.268799,0.845886,1.644531,21.534418,-23.213875,72.13707,-4.693614,80.561119,-198.364288
216,3.189053,129.319016,1011.638672,29.734375,0.270752,0.812195,1.663574,21.290277,-24.251472,72.198105,1.564538,80.561119,-183.22197
217,3.201661,129.319016,1011.61499,29.734375,0.285889,0.820496,1.657227,21.839594,-23.763191,73.479843,-1.564538,74.242607,-192.307358
218,3.216365,129.319016,1011.617188,29.734375,0.282471,0.799988,1.652832,21.717524,-24.800789,72.564316,3.129076,88.459267,-190.793137
219,3.228995,129.319016,1011.637695,29.679688,0.301025,0.808777,1.653809,22.327875,-24.007332,70.794296,-3.129076,69.503716,-193.821594
220,3.273493,129.319016,1011.618408,29.679688,0.294678,0.817566,1.647461,22.755121,-21.993172,70.183945,-3.129076,88.459267,-175.650818
221,3.288214,129.319016,1011.616211,29.679688,0.2854,0.822937,1.652344,22.877192,-22.237312,69.512558,-6.258152,88.459267,-187.764679
222,3.300906,129.319016,1011.619873,29.679688,0.284424,0.810242,1.657227,22.755121,-22.115242,69.939804,-6.258152,88.459267,-190.793137
223,3.313595,129.319016,1011.606689,29.679688,0.279541,0.81366,1.648438,23.121332,-21.932137,70.36705,3.129076,88.459267,-196.850052
224,3.326249,129.319016,1011.650879,29.679688,0.278564,0.82489,1.656738,23.121332,-22.237312,70.855331,0,75.822235,-196.850052
225,3.340934,129.319016,1011.593018,29.679688,0.279541,0.809753,1.65332,23.365473,-22.054207,70.550156,4.693614,83.720383,-195.335831
226,3.353551,129.319016,1011.591553,29.679688,0.283447,0.817078,1.648438,23.792719,-22.115242,70.550156,1.564538,83.720383,-195.335831
227,3.36619,129.319016,1011.56665,29.679688,0.2771,0.814636,1.657227,23.487543,-21.687996,69.878769,-7.82269,74.242607,-192.307358
228,3.378817,129.319016,1011.616943,29.679688,0.264404,0.809753,1.65332,23.914789,-21.810066,68.963242,1.564538,86.879639,-195.335831
229,3.393535,129.319016,1011.626465,29.679688,0.271729,0.823914,1.644531,23.975824,-21.993172,68.35289,3.129076,75.822235,-187.764679
230,3.406161,129.319016,1011.623047,29.679688,0.268311,0.835632,1.652344,23.975824,-21.993172,68.658066,-3.129076,85.300011,-187.764679
231,3.418775,129.319016,1011.585693,29.679688,0.254639,0.838074,1.654297,23.914789,-22.847664,69.451523,-9.387227,75.822235,-196.850052
232,3.431407,129.319016,1011.596191,29.679688,0.261963,0.843933,1.644531,23.304438,-22.847664,70.36705,1.564538,90.038895,-189.2789
233,3.446117,152.522339,1011.606689,29.679688,0.273193,0.848328,1.650391,22.877192,-23.091805,70.733261,1.564538,74.242607,-186.250427
234,3.458729,152.522339,1011.623047,29.679688,0.277588,0.843445,1.651855,22.755121,-22.969734,71.038437,-4.693614,86.879639,-186.250427
235,3.471352,152.522339,1011.598633,29.734375,0.278564,0.842468,1.643555,22.26684,-22.542488,71.648788,-3.129076,88.459267,-202.906982
236,3.486042,152.522339,1011.638184,29.734375,0.270752,0.828796,1.659668,22.022699,-23.15284,70.977402,3.129076,88.459267,-190.793137
237,3.498625,152.522339,1011.637695,29.734375,0.27124,0.819031,1.652832,22.14477,-22.847664,71.099472,-1.564538,83.720383,-189.2789
238,3.511215,152.522339,1011.590332,29.734375,0.275146,0.82489,1.661133,21.839594,-23.15284,71.160507,-3.129076,82.140747,-196.850052
239,3.555718,152.522339,1011.596924,29.734375,0.271729,0.827332,1.648438,21.656488,-23.213875,70.306015,-12.516303,88.459267,-193.821594
240,3.570435,152.522339,1011.599609,29.734375,0.265381,0.828308,1.657715,21.534418,-23.458015,70.550156,10.951765,80.561119,-183.22197
241,3.583151,152.522339,1011.585205,29.734375,0.271729,0.831238,1.65332,21.534418,-23.641121,71.038437,-10.951765,86.879639,-204.421204
242,3.595863,152.522339,1011.617432,29.734375,0.269287,0.825378,1.650391,21.046137,-22.908699,70.855331,-3.129076,91.618538,-184.736191
243,3.60856,152.522339,1011.596436,29.734375,0.274658,0.815125,1.646973,21.290277,-23.335945,70.550156,-7.82269,77.401863,-207.449661
244,3.623387,152.522339,1011.544922,29.734375,0.282471,0.816589,1.656738,21.412348,-23.030769,70.36705,3.129076,78.981491,-196.850052
245,3.636085,152.522339,1011.584717,29.734375,0.284424,0.808289,1.650879,21.473383,-23.15284,70.061874,-4.693614,96.357422,-186.250427
246,3.648779,152.522339,1011.609863,29.734375,0.287354,0.806335,1.651367,21.900629,-23.335945,69.634628,6.258152,91.618538,-187.764679
247,3.66148,152.522339,1011.612793,29.734375,0.276123,0.800476,1.654785,22.14477,-23.213875,69.756699,-10.951765,77.401863,-183.22197
248,3.676291,152.522339,1011.552979,29.734375,0.263916,0.814636,1.658203,22.572016,-23.580086,69.634628,-15.645379,94.777794,-187.764679
249,3.688997,152.522339,1011.558594,29.734375,0.271729,0.817078,1.651855,22.633051,-23.15284,69.878769,-6.258152,82.140747,-193.821594
250,3.701692,152.522339,1011.589355,29.710938,0.278564,0.821472,1.648926,22.877192,-22.786629,70.061874,0,94.777794,-193.821594
251,3.716461,152.522339,1011.593262,29.710938,0.283936,0.821472,1.655273,22.877192,-23.213875,69.878769,0,91.618538,-199.87851
252,3.729131,152.522339,1011.619141,29.710938,0.284912,0.820984,1.649414,22.877192,-22.847664,69.695663,-4.693614,80.561119,-189.2789
253,3.741851,152.522339,1011.590332,29.710938,0.289795,0.833679,1.65332,22.816156,-22.725594,69.939804,-4.693614,80.561119,-195.335831
254,3.754577,152.522339,1011.599365,29.710938,0.28833,0.828308,1.647949,22.572016,-22.664558,69.512558,-9.387227,91.618538,-196.850052
255,3.769391,152.522339,1011.606689,29.710938,0.285889,0.82782,1.659668,22.38891,-21.993172,69.329453,3.129076,85.300011,-184.736191
256,3.782095,152.522339,1011.577148,29.710938,0.278564,0.816101,1.654297,22.38891,-22.420418,69.085312,1.564538,77.401863,-192.307358
257,3.794803,152.522339,1011.605469,29.710938,0.268311,0.81366,1.648438,22.694086,-22.115242,69.329453,1.564538,71.083344,-180.193512
258,3.83889,152.522339,1011.577148,29.710938,0.274658,0.817566,1.646484,22.999262,-22.481453,70.000839,-4.693614,77.401863,-189.2789
259,3.853698,162.881149,1011.585938,29.710938,0.276611,0.823914,1.648926,22.938227,-22.054207,70.306015,-3.129076,85.300011,-190.793137
260,3.866495,162.881149,1011.549316,29.710938,0.268799,0.819519,1.648926,22.816156,-22.176277,70.611191,-3.129076,88.459267,-184.736191
261,3.879283,162.881149,1011.584473,29.710938,0.266846,0.820007,1.654785,23.060297,-22.481453,70.48912,-3.129076,82.140747,-187.764679
262,3.891994,162.881149,1011.584473,29.710938,0.261963,0.817566,1.654785,23.060297,-22.847664,70.36705,0,88.459267,-190.793137
263,3.906752,162.881149,1011.588867,29.710938,0.258545,0.829773,1.648926,22.999262,-22.847664,70.000839,-9.387227,88.459267,-193.821594
264,3.919462,162.881149,1011.583008,29.710938,0.260498,0.829285,1.650391,22.999262,-23.213875,70.24498,6.258152,82.140747,-190.793137
265,3.932157,162.881149,1011.583008,29.710938,0.265869,0.830261,1.650391,22.633051,-22.847664,70.672226,-15.645379,91.618538,-193.821594
266,3.946963,162.881149,1011.616699,29.710938,0.267334,0.818054,1.645996,22.694086,-23.39698,70.855331,-6.258152,97.937057,-190.793137
267,3.959677,162.881149,1011.584717,29.710938,0.270752,0.811218,1.65625,23.121332,-23.27491,70.916367,-10.951765,96.357422,-195.335831
268,3.972388,162.881149,1011.584717,29.710938,0.268799,0.806824,1.655762,23.060297,-23.15284,70.916367,-3.129076,82.140747,-184.736191
269,3.98509,162.881149,1011.581787,29.710938,0.281006,0.819031,1.650879,23.609613,-23.763191,70.36705,0,82.140747,-184.736191
270,3.999836,162.881149,1011.57959,29.710938,0.282471,0.82782,1.647461,23.060297,-23.030769,70.428085,-6.258152,85.300011,-184.736191
271,4.01252,162.881149,1011.57959,29.710938,0.273193,0.82782,1.651855,23.060297,-23.030769,70.550156,1.564538,80.561119,-192.307358
272,4.025212,162.881149,1011.582031,29.710938,0.269775,0.822449,1.658203,22.877192,-23.030769,70.611191,1.564538,90.038895,-192.307358
273,4.0379,162.881149,1011.584473,29.710938,0.266846,0.829773,1.650391,22.877192,-22.786629,70.855331,-4.693614,93.198166,-195.335831
274,4.052683,162.881149,1011.557861,29.710938,0.262451,0.829285,1.650391,22.816156,-23.39698,70.916367,-7.82269,80.561119,-198.364288
275,4.065385,162.881149,1011.60376,29.710938,0.270752,0.834167,1.652832,22.755121,-23.213875,71.221542,-10.951765,96.357422,-186.250427
276,4.078096,162.881149,1011.572998,29.710938,0.273682,0.836121,1.649902,22.38891,-23.39698,71.526718,1.564538,86.879639,-186.250427
277,4.090845,162.881149,1011.583984,29.710938,0.278076,0.829773,1.648438,22.449945,-23.580086,71.587753,9.387227,75.822235,-193.821594
278,4.138069,162.881149,1011.571777,29.710938,0.270264,0.812195,1.654297,22.572016,-23.030769,69.939804,-18.774454,94.777794,-193.821594
279,4.150771,162.881149,1011.547363,29.710938,0.27124,0.816101,1.653809,23.060297,-23.335945,69.878769,-4.693614,71.083344,-192.307358
280,4.163467,162.881149,1011.574951,29.710938,0.273682,0.830261,1.644531,22.816156,-23.458015,69.878769,-14.080841,96.357422,-183.22197
281,4.178263,162.881149,1011.581055,29.710938,0.277588,0.829773,1.650391,22.633051,-23.458015,69.939804,-9.387227,88.459267,-184.736191
282,4.190957,162.881149,1011.534912,29.695312,0.269775,0.82782,1.650879,22.449945,-23.213875,70.061874,0,91.618538,-178.679276
283,4.203616,162.881149,1011.586914,29.695312,0.262939,0.83075,1.652344,22.510981,-23.15284,70.12291,-7.82269,90.038895,-195.335831
284,4.216303,162.881149,1011.561523,29.695312,0.265381,0.830261,1.654297,22.083735,-23.15284,70.550156,3.129076,78.981491,-193.821594
285,4.231086,162.881149,1011.56958,29.695312,0.265381,0.826355,1.650879,22.022699,-23.15284,71.099472,-12.516303,97.937057,-196.850052
286,4.243776,162.881149,1011.580078,29.695312,0.276611,0.823914,1.651367,22.083735,-23.15284,71.160507,-14.080841,74.242607,-183.22197
287,4.256476,162.881149,1011.577148,29.695312,0.282471,0.834167,1.64502,21.595453,-23.763191,70.183945,-12.516303,94.777794,-181.707733
288,4.269171,163.066483,1011.564941,29.695312,0.263428,0.834656,1.656738,21.534418,-23.885262,70.183945,-20.338991,83.720383,-180.193512
289,4.283958,163.066483,1011.57251,29.695312,0.257568,0.854675,1.649414,20.863031,-24.129402,70.733261,-15.645379,88.459267,-196.850052
290,4.296654,163.066483,1011.594727,29.695312,0.230713,0.857605,1.641602,19.520258,-25.167,71.282578,-9.387227,85.300011,-184.736191
291,4.309323,163.066483,1011.538818,29.695312,0.213135,0.936707,1.692383,17.139887,-24.678719,72.930527,-9.387227,88.459267,-190.793137
292,4.322,163.066483,1011.58374,29.695312,0.207275,0.927917,1.633301,16.834711,-25.899422,74.090195,0,91.618538,-196.850052
293,4.336715,163.066483,1011.542236,29.695312,0.219482,0.901062,1.581055,12.501215,-27.486336,75.188828,-3.129076,94.777794,-184.736191
294,4.349382,163.066483,1011.564697,29.695312,0.273193,0.865906,1.624023,13.172602,-27.791512,79.644394,3.129076,82.140747,-196.850052
295,4.362048,163.066483,1011.534912,29.695312,0.329834,0.777527,1.608887,13.905024,-27.30323,81.048203,1.564538,86.879639,-186.250427
296,4.408084,163.066483,1011.59668,29.695312,0.2854,0.764832,1.685547,18.36059,-24.983894,63.653183,-4.693614,80.561119,-183.22197
297,4.420862,163.066483,1011.575928,29.695312,0.285889,0.77948,1.640625,19.398188,-24.495613,66.155624,-10.951765,90.038895,-198.364288
298,4.433655,163.066483,1011.585205,29.703125,0.300537,0.7995,1.635742,19.886469,-23.946297,70.12291,1.564538,77.401863,-195.335831
299,4.4464,163.066483,1011.550537,29.703125,0.287842,0.799988,1.677734,20.069574,-23.763191,72.442245,6.258152,88.459267,-178.679276
300,4.461295,163.066483,1011.553223,29.703125,0.290771,0.781921,1.656738,20.435785,-23.641121,72.625351,15.645379,82.140747,-199.87851
301,4.474053,163.066483,1011.5625,29.703125,0.316162,0.750183,1.644043,21.900629,-23.15284,72.198105,4.693614,80.561119,-183.22197
302,4.486789,163.066483,1011.56543,29.703125,0.329346,0.718445,1.648438,22.877192,-21.993172,70.733261,3.129076,75.822235,-184.736191
303,4.499558,163.066483,1011.559326,29.703125,0.333252,0.698425,1.654785,25.013422,-20.528328,68.780136,3.129076,85.300011,-193.821594
304,4.514451,163.066483,1011.526855,29.703125,0.327393,0.689636,1.658203,27.454828,-19.734871,65.423203,0,85.300011,-178.679276
305,4.527085,163.066483,1011.562012,29.703125,0.323486,0.704285,1.65918,29.468988,-18.575203,62.737656,7.82269,90.038895,-195.335831
306,4.539761,163.066483,1011.587158,29.703125,0.309326,0.740417,1.65625,30.750727,-17.964851,60.052109,4.693614,80.561119,-180.193512
307,4.552443,163.066483,1011.567139,29.703125,0.300049,0.775085,1.657715,31.910395,-18.270027,60.235214,9.387227,82.140747,-190.793137
308,4.567215,163.066483,1011.577881,29.703125,0.27417,0.809265,1.650879,32.154533,-17.171394,61.883163,-4.693614,83.720383,-186.250427
309,4.579894,163.066483,1011.543945,29.703125,0.25708,0.831726,1.652344,32.154533,-18.025887,64.141464,12.516303,88.459267,-193.821594
310,4.592589,163.066483,1011.569092,29.703125,0.249756,0.849792,1.654297,31.666254,-18.025887,66.4608,6.258152,91.618538,-181.707733
311,4.607411,163.066483,1011.572998,29.703125,0.246338,0.869812,1.635742,30.750727,-18.758308,69.390488,-7.82269,90.038895,-195.335831
312,4.62014,163.066483,1011.549561,29.703125,0.25415,0.87323,1.646484,30.018305,-18.941414,70.183945,-14.080841,86.879639,-180.193512
313,4.632879,163.066483,1011.57251,29.703125,0.252197,0.872253,1.64502,28.919672,-18.880379,70.916367,4.693614,90.038895,-192.307358
314,4.645612,163.066483,1011.578857,29.703125,0.251221,0.860535,1.651855,27.882074,-19.429695,70.550156,-6.258152,91.618538,-178.679276
315,4.692016,154.351944,1011.559082,29.671875,0.230713,0.867859,1.662598,25.623774,-20.467293,67.437363,-1.564538,93.198166,-177.165039
316,4.704634,154.351944,1011.593506,29.671875,0.221924,0.878113,1.645508,24.342035,-22.054207,70.36705,-20.338991,86.879639,-183.22197
317,4.717264,154.351944,1011.570801,29.671875,0.232666,0.875671,1.628906,23.426508,-22.969734,69.573593,-12.516303,94.777794,-193.821594
318,4.729902,154.351944,1011.55249,29.671875,0.226318,0.886414,1.634766,22.38891,-23.580086,71.892929,-7.82269,90.038895,-186.250427
319,4.744619,154.351944,1011.546875,29.671875,0.222412,0.892273,1.646484,20.863031,-24.312508,72.747421,-14.080841,90.038895,-183.22197
320,4.757258,154.351944,1011.591797,29.671875,0.229248,0.885437,1.653809,20.191645,-25.04493,74.02916,-12.516303,104.255569,-190.793137
321,4.769893,154.351944,1011.54248,29.671875,0.245361,0.87323,1.643555,18.909906,-25.228035,74.944687,9.387227,82.140747,-175.650818
322,4.78252,154.351944,1011.580566,29.671875,0.251709,0.866882,1.649414,18.177485,-25.655281,75.005722,-3.129076,94.777794,-187.764679
323,4.797237,154.351944,1011.564941,29.671875,0.275146,0.833679,1.625488,17.139887,-25.655281,73.907089,7.82269,86.879639,-192.307358
324,4.809862,154.351944,1011.542969,29.671875,0.266846,0.835144,1.646484,17.445063,-25.716316,73.785019,1.564538,99.516685,-198.364288
325,4.822486,154.351944,1011.562744,29.671875,0.273682,0.815613,1.655273,17.261957,-25.838387,72.686386,-18.774454,78.981491,-181.707733
326,4.837222,154.351944,1011.531982,29.671875,0.271729,0.805847,1.653809,17.506098,-25.472176,72.503281,4.693614,83.720383,-192.307358
327,4.849832,154.351944,1011.558594,29.671875,0.264893,0.792664,1.660156,17.811274,-25.167,72.442245,1.564538,90.038895,-195.335831
328,4.862447,154.351944,1011.560547,29.671875,0.265869,0.799011,1.655273,18.23852,-24.983894,72.442245,-4.693614,90.038895,-192.307358
329,4.875067,154.351944,1011.549805,29.671875,0.264893,0.795105,1.654297,18.665766,-24.922859,73.052597,-1.564538,86.879639,-189.2789
330,4.889775,154.351944,1011.522705,29.671875,0.276611,0.789734,1.650391,18.970942,-24.617683,72.991562,-4.693614,90.038895,-192.307358
331,4.90238,154.351944,1011.540039,29.6875,0.286865,0.77948,1.64209,19.886469,-24.617683,72.991562,-6.258152,82.140747,-190.793137
332,4.914979,154.351944,1011.543213,29.6875,0.28833,0.775085,1.654785,20.863031,-24.800789,71.953964,-3.129076,91.618538,-184.736191
333,4.927574,154.351944,1011.520996,29.6875,0.290771,0.77948,1.649902,21.107172,-24.312508,71.343613,0,82.140747,-181.707733
334,4.974053,154.351944,1011.534668,29.6875,0.283936,0.778015,1.654785,24.952387,-23.335945,68.47496,-4.693614,96.357422,-183.22197
